"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"The Incredible Adventures of Van Helsing II","0","0","6","0","0.34","0.34","0.06","0.04","33.3","0.04","0.05","153","0.16","2014-05-22","272470"
"Always Sometimes Monsters","0","0","5","0","0.30","0.30","0.06","0.05","16.7","0.06","0.06","164","0.16","2014-05-22","274310"
"Blade Kitten","0","0","6","0","0.55","0.55","0.09","0.10","-11.1","0.37","0.07","43","0.23","2014-05-22","9940"
"Turbo Dismount","0","0","9","0","0.45","0.45","0.05","0.04","20.0","0.05","0.05","173","0.22","2014-05-21","263760"
"Pool Nation","0","0","10","0","0.49","0.49","0.05","0.04","20.0","0.04","0.07","164","0.22","2014-05-21","254440"
"InFlux","0","0","5","0","0.43","0.43","0.09","0.05","44.4","0.04","0.18","47","0.23","2014-05-20","246980"
"Half Minute Hero: The Second Coming","0","0","5","0","0.32","0.32","0.06","0.06","0.0","0.07","0.05","125","0.16","2014-05-20","240970"
"Stranded","0","0","6","0","0.47","0.47","0.08","0.05","37.5","0.04","0.15","37","0.21","2014-05-20","295250"
"Project Temporality","0","0","6","0","0.45","0.45","0.07","0.09","-28.6","0.21","0.03","27","0.18","2014-05-18","290320"
"Frederic: Resurrection of Music","0","0","6","0","0.32","0.32","0.05","0.03","40.0","0.03","0.04","120","0.13","2014-05-16","301190"
"RADical ROACH Remastered","0","0","15","0","0.45","0.45","0.03","0.02","33.3","0.03","0.03","3656","0.21","2014-05-16","301750"
"Rage Runner","0","0","6","0","0.43","0.43","0.07","0.04","42.9","0.04","0.26","35","0.18","2014-05-16","279520"
"Flower Shop: Summer In Fairbrook","0","0","5","0","0.85","0.85","0.17","0.21","-23.5","1.64","0.04","39","0.44","2014-05-16","290990"
"Shiny The Firefly","0","0","5","0","0.36","0.36","0.07","0.05","28.6","0.04","0.03","86","0.18","2014-05-16","277510"
"Dark Scavenger","0","0","8","0","0.42","0.42","0.05","0.03","40.0","0.03","0.05","91","0.17","2014-05-16","293880"
"Chompy Chomp Chomp","0","0","8","0","0.32","0.32","0.04","0.02","50.0","0.03","0.03","758","0.14","2014-05-16","292570"
"100% Orange Juice","0","0","8","0","0.63","0.63","0.08","0.05","37.5","0.08","0.04","293","0.28","2014-05-16","282800"
"Nightmares from the Deep 2: The Siren`s Call","0","0","7","0","0.45","0.45","0.06","0.05","16.7","0.03","0.15","140","0.21","2014-05-15","284790"
"BattleBlock Theater","0","0","9","0","0.39","0.39","0.04","0.02","50.0","0.05","0.05","2414","0.17","2014-05-15","238460"
"Qbeh-1: The Atlas Cube","0","0","6","0","0.38","0.38","0.06","0.05","16.7","0.12","0.14","73","0.16","2014-05-15","252550"
"Sniper Elite V2","0","0","9","0","0.44","0.44","0.05","0.03","40.0","0.05","0.05","1064","0.22","2014-05-15","63380"
"The Treasures of Montezuma 4","0","0","5","0","0.39","0.39","0.08","0.07","12.5","0.30","0.10","92","0.21","2014-05-14","301150"
"Transistor","0","0","5","0","0.49","0.49","0.10","0.09","10.0","0.05","0.27","444","0.26","2014-05-13","237930"
"Ascendant","0","0","7","0","0.48","0.48","0.07","0.04","42.9","0.05","0.07","68","0.24","2014-05-12","296930"
"Dogs of War Online - Beta","0","0","6","0","0.62","0.62","0.10","0.22","-120.0","17.77","1.16","27","0.26","2014-05-12","219700"
"The Last Tinker: City of Colors","0","0","8","0","0.41","0.41","0.05","0.03","40.0","0.07","0.04","157","0.17","2014-05-12","260160"
"Canyon Capers","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.03","0.03","595","0.13","2014-05-10","275490"
"Men of War: Assault Squad 2","0","0","10","0","0.52","0.52","0.05","0.04","20.0","0.06","0.06","586","0.22","2014-05-09","244450"
"Lili: Child of Geos","0","0","8","0","0.45","0.45","0.06","0.04","33.3","0.05","0.13","107","0.21","2014-05-09","266490"
"Akane the Kunoichi","0","0","7","0","0.54","0.54","0.08","0.07","12.5","0.17","0.16","67","0.28","2014-05-09","291130"
"Al Emmo and the Lost Dutchman's Mine","0","0","6","0","0.51","0.51","0.09","0.18","-100.0","0.15","0.75","29","0.23","2014-05-09","296850"
"The Culling Of The Cows","0","0","9","0","0.36","0.36","0.04","0.02","50.0","0.03","0.03","1218","0.17","2014-05-09","297020"
"Time Ramesside (A New Reckoning)","0","0","9","0","0.31","0.31","0.03","0.02","33.3","0.03","0.03","7596","0.13","2014-05-09","290650"
"Bound By Flame","0","0","6","0","0.47","0.47","0.08","0.05","37.5","0.05","0.12","169","0.21","2014-05-08","243930"
"Age of Mythology: Extended Edition","0","0","6","0","0.41","0.41","0.07","0.05","28.6","0.05","0.06","704","0.18","2014-05-08","266840"
"The Whispered World Special Edition","0","0","7","0","0.39","0.39","0.06","0.03","50.0","0.04","0.10","183","0.21","2014-05-06","268540"
"DreadOut","0","0","6","0","0.39","0.39","0.07","0.05","28.6","0.07","0.24","161","0.18","2014-05-06","269790"
"Heldric - The legend of the shoemaker","0","0","6","0","0.83","0.83","0.14","0.57","-307.1","1.18","0.49","19","0.37","2014-05-06","293420"
"The Tomorrow War","0","0","6","0","0.38","0.38","0.06","0.04","33.3","0.04","0.04","53","0.16","2014-05-06","289480"
"Bad Rats","0","0","5","0","0.59","0.59","0.12","0.09","25.0","0.06","0.04","112","0.31","2014-05-05","34900"
"Planet Stronghold","0","0","10","0","0.46","0.46","0.05","0.04","20.0","0.07","0.12","99","0.22","2014-05-04","291050"
"Flockers","0","0","6","0","0.43","0.43","0.07","0.05","28.6","0.07","0.06","60","0.18","2014-05-02","260330"
"Full Bore","0","0","8","0","0.39","0.39","0.05","0.03","40.0","0.04","0.06","107","0.17","2014-05-02","264060"
"Archeblade","0","0","8","0","0.87","0.87","0.11","0.11","0.0","0.08","1.20","116","0.38","2014-05-02","207230"
"Farming World","0","0","6","0","0.33","0.33","0.05","0.03","40.0","0.04","0.05","162","0.13","2014-05-02","277500"
"Nekro","0","0","9","0","0.72","0.72","0.08","0.08","0.0","0.08","0.34","90","0.35","2014-05-02","246400"
"Verdun","0","0","6","0","0.43","0.43","0.07","0.05","28.6","0.08","0.06","326","0.18","2014-05-01","242860"
"Sweezy Gunner","0","0","6","0","0.37","0.37","0.06","0.05","16.7","0.08","0.07","33","0.16","2014-05-01","295730"
"Mr. Bree+","0","0","7","0","0.40","0.40","0.06","0.04","33.3","0.04","0.04","68","0.21","2014-05-01","264220"
"Cinders","0","0","6","0","0.58","0.58","0.10","0.12","-20.0","0.15","0.07","77","0.26","2014-05-01","293680"
"Armored Hunter GUNHOUND EX","0","0","8","0","1.15","1.15","0.14","0.12","14.3","0.09","1.87","41","0.49","2014-05-01","273240"
"Aerena","0","0","8","0","0.50","0.50","0.06","0.06","0.0","0.24","0.06","91","0.21","2014-05-01","247830"
"Spice Road","0","0","9","0","1.21","1.21","0.13","0.09","30.8","0.86","0.37","19","0.57","2014-05-01","293960"
"BloodRayne: Betrayal","0","0","15","0","0.76","0.76","0.05","0.05","0.0","0.03","0.33","153","0.35","2014-04-30","281220"
"Croixleur Sigma","0","0","6","0","0.78","0.78","0.13","0.11","15.4","0.20","0.06","32","0.34","2014-04-30","250640"
"BorderZone","0","0","6","0","0.42","0.42","0.07","0.03","57.1","0.03","0.04","33","0.18","2014-04-30","289220"
"Vitrum","0","0","5","0","0.60","0.60","0.12","0.12","0.0","0.16","0.03","31","0.31","2014-04-30","291270"
"Hive","0","0","8","0","0.42","0.42","0.05","0.03","40.0","0.90","0.32","154","0.17","2014-04-29","251210"
"Farm Frenzy 4","0","0","5","0","0.42","0.42","0.08","0.07","12.5","0.23","0.04","82","0.21","2014-04-29","296220"
"The Last Express Gold Edition","0","0","6","0","0.38","0.38","0.06","0.05","16.7","0.19","0.23","80","0.16","2014-04-28","252710"
"Daylight","0","0","5","0","0.62","0.62","0.12","0.18","-50.0","0.09","0.10","113","0.31","2014-04-28","230840"
"Millennium - A New Hope","0","0","6","0","0.25","0.25","0.04","0.03","25.0","0.04","0.03","1443","0.10","2014-04-26","280140"
"The Promised Land","0","0","5","0","0.41","0.41","0.08","0.05","37.5","0.54","0.07","143","0.21","2014-04-25","296240"
"Chip","0","0","9","0","0.37","0.37","0.04","0.02","50.0","0.03","0.03","209","0.17","2014-04-25","275470"
"Battlepillars Gold Edition","0","0","15","0","0.79","0.79","0.05","0.03","40.0","0.14","0.03","94","0.35","2014-04-24","280930"
"Clockwork Tales: Of Glass and Ink","0","0","6","0","0.39","0.39","0.07","0.04","42.9","0.03","0.21","163","0.18","2014-04-24","284830"
"Depths of Fear :: Knossos","0","0","8","0","0.49","0.49","0.06","0.05","16.7","0.05","0.04","64","0.21","2014-04-24","252570"
"Abalone","0","0","6","0","0.86","0.86","0.14","0.22","-57.1","0.13","0.77","45","0.37","2014-04-23","279480"
"Heroes of Steel RPG","0","0","8","0","0.55","0.55","0.07","0.09","-28.6","0.25","0.08","54","0.24","2014-04-23","291190"
"Nosferatu: The Wrath of Malachi","0","0","6","0","0.31","0.31","0.05","0.03","40.0","0.03","0.03","135","0.13","2014-04-23","283290"
"Blackwell Epiphany","0","0","6","0","0.39","0.39","0.07","0.14","-100.0","0.14","0.58","100","0.18","2014-04-23","236930"
"Blackwell Deception","0","0","6","0","0.37","0.37","0.06","0.08","-33.3","0.03","0.22","131","0.16","2014-04-23","80360"
"Blackwell Convergence","0","0","6","0","0.93","0.93","0.15","0.29","-93.3","0.06","0.04","55","0.39","2014-04-23","80350"
"Blackwell Unbound","0","0","6","0","0.35","0.35","0.06","0.05","16.7","0.14","0.04","163","0.16","2014-04-23","80340"
"Starlight Inception","0","0","9","0","1.29","1.29","0.14","0.33","-135.7","0.69","3.51","18","0.61","2014-04-22","250720"
"Blade Symphony","0","0","9","0","0.53","0.53","0.06","0.03","50.0","0.05","0.08","139","0.26","2014-04-21","225600"
"Sledgehammer / Gear Grinder","0","0","5","0","0.53","0.53","0.11","0.06","45.5","0.86","0.05","28","0.29","2014-04-20","285520"
"Adventurer Manager","0","0","8","0","0.46","0.46","0.06","0.03","50.0","0.05","0.05","106","0.21","2014-04-19","280320"
"Agarest Zero","0","0","8","0","0.88","0.88","0.11","0.10","9.1","1.13","0.45","122","0.38","2014-04-18","260130"
"Millie","0","0","6","0","0.31","0.31","0.05","0.03","40.0","0.03","0.03","222","0.13","2014-04-18","294230"
"The Last Federation","0","0","8","0","0.60","0.60","0.08","0.06","25.0","0.08","0.79","104","0.28","2014-04-18","273070"
"Always Remember Me","0","0","5","0","0.77","0.77","0.15","0.18","-20.0","0.20","0.24","46","0.39","2014-04-18","291030"
"The Blackwell Legacy","0","0","6","0","0.38","0.38","0.06","0.06","0.0","0.08","0.18","165","0.16","2014-04-17","80330"
"Villagers and Heroes","0","0","10","0","0.76","0.76","0.08","0.08","0.0","1.49","2.75","57","0.35","2014-04-17","263540"
"KRUNCH","0","0","6","0","0.39","0.39","0.07","0.09","-28.6","0.10","0.32","97","0.18","2014-04-17","280500"
"Aarklash: Legacy","0","0","7","0","0.46","0.46","0.07","0.05","28.6","0.07","0.11","119","0.24","2014-04-17","222640"
"FATE: Undiscovered Realms","0","0","5","0","0.46","0.46","0.09","0.06","33.3","0.05","0.04","99","0.23","2014-04-17","276890"
"Pixel Puzzles: Japan","0","0","12","0","0.36","0.36","0.03","0.02","33.3","0.03","0.04","2409","0.16","2014-04-17","284950"
"Realm of the Mad God","0","0","9","0","0.37","0.37","0.04","0.03","25.0","0.05","0.05","494","0.17","2014-04-17","200210"
"Circuits","0","0","5","0","0.37","0.37","0.07","0.04","42.9","0.03","0.07","105","0.18","2014-04-17","282760"
"Wargame: Red Dragon","0","0","6","0","0.36","0.36","0.06","0.05","16.7","0.20","0.07","236","0.16","2014-04-17","251060"
"FootLOL: Epic Fail League","0","0","9","0","0.41","0.41","0.05","0.03","40.0","0.05","0.03","123","0.22","2014-04-16","263740"
"Parkan 2","0","0","5","0","0.35","0.35","0.07","0.04","42.9","0.03","0.04","70","0.18","2014-04-16","289400"
"Last Knight: Rogue Rider Edition","0","0","7","0","0.40","0.40","0.06","0.03","50.0","0.06","0.06","102","0.21","2014-04-15","262210"
"Mechanic Escape","0","0","6","0","0.32","0.32","0.05","0.03","40.0","0.03","0.03","109","0.13","2014-04-15","268240"
"Dead Effect","0","0","6","0","0.36","0.36","0.06","0.05","16.7","0.03","0.03","128","0.16","2014-04-15","286040"
"Moebius: Empire Rising","0","0","7","0","0.42","0.42","0.06","0.06","0.0","0.16","0.13","75","0.21","2014-04-15","264520"
"Ground Pounders","0","0","15","0","0.58","0.58","0.04","0.02","50.0","0.06","0.03","154","0.28","2014-04-15","267730"
"Paranormal State: Poison Spring Collector's Edition","0","0","8","0","0.54","0.54","0.07","0.10","-42.9","0.17","0.05","88","0.24","2014-04-15","268810"
"Beware Planet Earth","0","0","6","0","0.49","0.49","0.08","0.05","37.5","0.07","0.05","88","0.21","2014-04-14","267340"
"Volt","0","0","5","0","0.65","0.65","0.13","0.10","23.1","0.10","0.04","40","0.34","2014-04-14","290280"
"T.E.C. 3001","0","0","5","0","0.39","0.39","0.08","0.06","25.0","0.04","0.05","61","0.21","2014-04-14","280910"
"Collapse","0","0","6","0","0.45","0.45","0.07","0.06","14.3","0.04","0.07","71","0.18","2014-04-11","289620"
"Shad'O","0","0","6","0","0.52","0.52","0.09","0.06","33.3","0.04","0.80","37","0.23","2014-04-10","215770"
"To the Moon","0","0","6","0","0.64","0.64","0.11","0.11","0.0","0.05","0.37","171","0.29","2014-04-08","206440"
"Avoid Sensory Overload","0","0","5","0","0.85","0.85","0.17","0.09","47.1","0.07","0.68","18","0.44","2014-04-08","286660"
"Guise Of The Wolf","0","0","6","0","0.87","0.87","0.14","0.15","-7.1","0.27","0.92","22","0.37","2014-04-08","259640"
"Strike Suit Zero: Director's Cut","0","0","5","0","0.44","0.44","0.09","0.10","-11.1","0.26","0.47","61","0.23","2014-04-08","288370"
"Abyss: The Wraiths of Eden","0","0","6","0","0.40","0.40","0.07","0.05","28.6","0.06","0.39","135","0.18","2014-04-07","284710"
"Halo: Spartan Assault","0","0","6","0","0.75","0.75","0.12","0.14","-16.7","0.10","0.65","153","0.31","2014-04-04","277430"
"Oknytt","0","0","5","0","0.69","0.69","0.14","0.15","-7.1","0.03","1.67","56","0.37","2014-04-04","286320"
"Marauder","0","0","6","0","0.42","0.42","0.07","0.08","-14.3","0.07","0.04","83","0.18","2014-04-04","289600"
"FaeVerse Alchemy","0","0","12","0","0.59","0.59","0.05","0.03","40.0","0.23","0.10","176","0.26","2014-04-03","282880"
"Actual Sunlight","0","0","8","0","0.81","0.81","0.10","0.06","40.0","0.06","0.12","37","0.35","2014-04-03","288040"
"Din's Curse","0","0","8","0","0.50","0.50","0.06","0.09","-50.0","1.12","0.10","49","0.21","2014-04-03","217290"
"Platformines","0","0","6","0","0.39","0.39","0.07","0.07","0.0","0.04","0.04","103","0.18","2014-04-01","264540"
"Batman™: Arkham Origins Blackgate - Deluxe Edition","0","0","8","0","1.00","1.00","0.12","0.09","25.0","0.16","1.09","85","0.42","2014-04-01","267490"
"Scourge: Outbreak","0","0","9","0","0.46","0.46","0.05","0.04","20.0","0.03","0.03","147","0.22","2014-04-01","227560"
"Major Mayhem","0","0","6","0","0.47","0.47","0.08","0.06","25.0","0.07","0.03","42","0.21","2014-04-01","264340"
"Door Kickers","0","0","8","0","0.32","0.32","0.04","0.02","50.0","0.05","0.05","650","0.14","2014-04-01","248610"
"Bardbarian","0","0","7","0","0.41","0.41","0.06","0.04","33.3","0.03","0.03","180","0.21","2014-03-31","269490"
"Carmageddon: Reincarnation","0","0","8","0","0.53","0.53","0.07","0.06","14.3","0.11","0.06","178","0.24","2014-03-31","249380"
"Age of Wonders III","0","0","8","0","0.32","0.32","0.04","0.03","25.0","0.05","0.05","8821","0.14","2014-03-31","226840"
"RefleX","0","0","7","0","0.40","0.40","0.06","0.04","33.3","0.07","0.04","89","0.21","2014-03-28","281860"
"Yet Another Zombie Defense","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","1836","0.13","2014-03-28","270550"
"Goat Simulator","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.05","0.05","987","0.18","2014-03-28","265930"
"Realms of Arkania 2 - Star Trail Classic","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.03","0.04","53","0.18","2014-03-28","270750"
"Realms of Arkania 1 - Blade of Destiny Classic","0","0","5","0","0.34","0.34","0.07","0.05","28.6","0.15","0.07","58","0.18","2014-03-28","267670"
"Realms of Arkania 3 - Shadows over Riva Classic","0","0","5","0","0.34","0.34","0.07","0.06","14.3","0.04","0.03","67","0.18","2014-03-28","270760"
"Fight The Dragon","0","0","7","0","0.34","0.34","0.05","0.04","20.0","0.06","0.05","177","0.17","2014-03-27","250560"
"Rust","0","0","5","0","0.40","0.40","0.08","0.06","25.0","0.05","0.05","6584","0.21","2014-03-27","252490"
"Ether One","0","0","5","0","0.37","0.37","0.07","0.08","-14.3","0.25","0.09","70","0.18","2014-03-27","265950"
"Paper Dungeons","0","0","8","0","0.45","0.45","0.06","0.03","50.0","0.12","0.04","137","0.21","2014-03-26","283040"
"Mercenary Kings","0","0","7","0","0.30","0.30","0.04","0.03","25.0","0.09","0.05","219","0.14","2014-03-26","218820"
"Quest of Dungeons","0","0","8","0","0.45","0.45","0.06","0.03","50.0","0.03","0.04","75","0.21","2014-03-25","270050"
"Strategic War in Europe","0","0","9","0","0.47","0.47","0.05","0.04","20.0","0.07","0.18","80","0.22","2014-03-24","283000"
"Escape Goat 2","0","0","8","0","0.44","0.44","0.06","0.04","33.3","0.08","0.05","84","0.21","2014-03-24","255340"
"Breach & Clear","0","0","6","0","0.37","0.37","0.06","0.03","50.0","0.05","0.06","160","0.16","2014-03-21","266130"
"WazHack","0","0","10","0","0.90","0.90","0.09","0.07","22.2","0.07","0.15","45","0.39","2014-03-21","264160"
"Cloudbuilt","0","0","7","0","0.82","0.82","0.12","0.17","-41.7","0.04","1.23","43","0.42","2014-03-20","262390"
"Warlock 2: the Exiled","0","0","9","0","0.48","0.48","0.05","0.04","20.0","0.06","0.06","167","0.22","2014-03-20","205990"
"Ku: Shroud of the Morrigan","0","0","7","0","0.42","0.42","0.06","0.04","33.3","0.04","0.08","79","0.21","2014-03-19","270330"
"The Book of Legends","0","0","7","0","0.42","0.42","0.06","0.05","16.7","0.04","0.06","96","0.21","2014-03-18","277470"
"Remember Me","0","0","6","0","0.44","0.44","0.07","0.05","28.6","0.05","0.58","330","0.18","2014-03-18","228300"
"Deus Ex: The Fall","0","0","6","0","0.51","0.51","0.09","0.06","33.3","0.03","0.03","137","0.23","2014-03-18","258180"
"Meltdown","0","0","8","0","0.44","0.44","0.05","0.03","40.0","0.03","0.04","137","0.17","2014-03-17","268220"
"10 Second Ninja","0","0","5","0","0.59","0.59","0.12","0.13","-8.3","0.06","0.05","64","0.31","2014-03-17","271670"
"LYNE","0","0","5","0","0.70","0.70","0.14","0.12","14.3","0.03","0.14","102","0.37","2014-03-17","266010"
"TowerFall Ascension","0","0","8","0","0.41","0.41","0.05","0.03","40.0","0.05","0.06","151","0.17","2014-03-16","251470"
"Dragons and Titans","0","0","5","0","1.20","1.20","0.24","0.19","20.8","0.13","0.09","86","0.63","2014-03-16","263500"
"Last Dream","0","0","8","0","0.45","0.45","0.06","0.06","0.0","0.06","0.25","93","0.21","2014-03-14","266230"
"Super Motherload","0","0","6","0","0.37","0.37","0.06","0.04","33.3","0.25","0.06","128","0.16","2014-03-12","269110"
"Constant C","0","0","8","0","0.74","0.74","0.09","0.06","33.3","0.07","0.17","21","0.31","2014-03-12","251510"
"Drox Operative","0","0","11","0","0.57","0.57","0.05","0.09","-80.0","0.16","0.46","86","0.26","2014-03-12","274480"
"Not The Robots","0","0","7","0","0.39","0.39","0.06","0.03","50.0","0.03","0.03","84","0.21","2014-03-11","257120"
"Dominique Pamplemousse","0","0","6","0","0.50","0.50","0.08","0.08","0.0","0.39","1.38","35","0.21","2014-03-11","270310"
"1954 Alcatraz","0","0","8","0","0.44","0.44","0.05","0.06","-20.0","0.03","0.03","125","0.17","2014-03-11","255280"
"Rocksmith® 2014 Edition - Remastered","0","0","7","0","0.39","0.39","0.06","0.07","-16.7","0.06","0.13","264","0.21","2014-03-11","221680"
"Mitsurugi Kamui Hikae","0","0","8","0","0.80","0.80","0.10","0.07","30.0","0.04","0.15","142","0.35","2014-03-10","263620"
"BlazBlue: Calamity Trigger","0","0","9","0","0.67","0.67","0.07","0.07","0.0","0.24","0.08","158","0.30","2014-03-10","263300"
